dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,type,hr
2012-07-26,3,1,7,0,4,1,1,0.92,0.8939,0.42,0.2985,238,hourly,15.0
2012-07-26,3,1,7,0,4,1,1,0.94,0.8788,0.38,0.3881,374,hourly,16.0
2012-07-26,3,1,7,0,4,1,1,0.9,0.8636,0.45,0.4179,738,hourly,17.0
2012-07-26,3,1,7,0,4,1,1,0.92,0.8788,0.4,0.3582,688,hourly,18.0
2012-07-26,3,1,7,0,4,1,1,0.9,0.8636,0.45,0.3284,614,hourly,19.0
2012-07-26,3,1,7,0,4,1,1,0.86,0.8182,0.5,0.2537,446,hourly,20.0
2012-07-26,3,1,7,0,4,1,1,0.8,0.7424,0.49,0.6119,271,hourly,21.0
2012-07-26,3,1,7,0,4,1,1,0.8,0.7424,0.49,0.6119,234,hourly,22.0
2012-07-26,3,1,7,0,4,1,1,0.72,0.6818,0.7,0.1343,145,hourly,23.0
2012-07-27,3,1,7,0,5,1,1,0.72,0.6818,0.7,0.0,97,hourly,0.0
2012-07-27,3,1,7,0,5,1,1,0.72,0.6818,0.7,0.1045,54,hourly,1.0
2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.79,0.1343,26,hourly,2.0
2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.74,0.1642,12,hourly,3.0
2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.79,0.0,8,hourly,4.0
2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.84,0.0,37,hourly,5.0
2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.79,0.0,139,hourly,6.0
2012-07-27,3,1,7,0,5,1,1,0.72,0.6818,0.7,0.194,410,hourly,7.0
2012-07-27,3,1,7,0,5,1,1,0.76,0.7273,0.66,0.0896,676,hourly,8.0
2012-07-27,3,1,7,0,5,1,1,0.82,0.7727,0.49,0.2836,363,hourly,9.0
2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.0,231,hourly,10.0
2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.3284,251,hourly,11.0
2012-07-27,3,1,7,0,5,1,1,0.84,0.7879,0.49,0.3582,299,hourly,12.0
2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.2836,314,hourly,13.0
2012-07-27,3,1,7,0,5,1,1,0.86,0.803,0.47,0.2985,326,hourly,14.0
2012-07-27,3,1,7,0,5,1,1,0.86,0.7879,0.41,0.2239,323,hourly,15.0
2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.2239,499,hourly,16.0
2012-07-27,3,1,7,0,5,1,1,0.86,0.7879,0.41,0.2836,699,hourly,17.0
2012-07-27,3,1,7,0,5,1,1,0.82,0.7576,0.46,0.1642,622,hourly,18.0
2012-07-27,3,1,7,0,5,1,1,0.82,0.7727,0.52,0.194,516,hourly,19.0
2012-07-27,3,1,7,0,5,1,1,0.78,0.7424,0.59,0.1045,354,hourly,20.0
2012-07-27,3,1,7,0,5,1,1,0.78,0.7424,0.59,0.1045,260,hourly,21.0
2012-07-27,3,1,7,0,5,1,1,0.78,0.7424,0.59,0.1343,199,hourly,22.0
2012-07-27,3,1,7,0,5,1,1,0.76,0.7273,0.66,0.0,189,hourly,23.0
2012-07-28,3,1,7,0,6,0,1,0.74,0.6818,0.62,0.1343,191,hourly,0.0
2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.0896,80,hourly,1.0
2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.0,90,hourly,2.0
2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.0,43,hourly,3.0
2012-07-28,3,1,7,0,6,0,1,0.7,0.6667,0.79,0.194,11,hourly,4.0
2012-07-28,3,1,7,0,6,0,1,0.68,0.6364,0.79,0.1642,14,hourly,5.0
2012-07-28,3,1,7,0,6,0,1,0.7,0.6515,0.7,0.1045,50,hourly,6.0
2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.1343,76,hourly,7.0
2012-07-28,3,1,7,0,6,0,1,0.74,0.697,0.66,0.1642,163,hourly,8.0
2012-07-28,3,1,7,0,6,0,1,0.78,0.7424,0.59,0.1045,337,hourly,9.0
2012-07-28,3,1,7,0,6,0,1,0.82,0.7727,0.52,0.2239,395,hourly,10.0
2012-07-28,3,1,7,0,6,0,1,0.84,0.7424,0.39,0.2239,457,hourly,11.0
2012-07-28,3,1,7,0,6,0,1,0.84,0.7576,0.41,0.2239,487,hourly,12.0
2012-07-28,3,1,7,0,6,0,1,0.86,0.7879,0.41,0.2836,498,hourly,13.0
2012-07-28,3,1,7,0,6,0,1,0.86,0.7727,0.39,0.2537,494,hourly,14.0
2012-07-28,3,1,7,0,6,0,1,0.88,0.7727,0.32,0.2836,497,hourly,15.0
2012-07-28,3,1,7,0,6,0,1,0.86,0.7727,0.39,0.2239,487,hourly,16.0
2012-07-28,3,1,7,0,6,0,1,0.82,0.7576,0.46,0.194,479,hourly,17.0
2012-07-28,3,1,7,0,6,0,1,0.82,0.7424,0.43,0.2836,481,hourly,18.0
2012-07-28,3,1,7,0,6,0,1,0.68,0.6364,0.83,0.0,338,hourly,19.0
2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.83,0.2239,233,hourly,20.0
2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.78,0.0896,300,hourly,21.0
2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.78,0.0896,276,hourly,22.0
2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.83,0.0896,208,hourly,23.0
2012-07-29,3,1,7,0,0,0,1,0.66,0.5909,0.89,0.1343,188,hourly,0.0
2012-07-29,3,1,7,0,0,0,1,0.66,0.6061,0.83,0.1045,158,hourly,1.0
2012-07-29,3,1,7,0,0,0,1,0.66,0.6212,0.74,0.1343,112,hourly,2.0
2012-07-29,3,1,7,0,0,0,1,0.66,0.6212,0.69,0.2239,55,hourly,3.0
2012-07-29,3,1,7,0,0,0,1,0.64,0.6061,0.69,0.194,13,hourly,4.0
2012-07-29,3,1,7,0,0,0,1,0.62,0.5909,0.78,0.194,17,hourly,5.0
2012-07-29,3,1,7,0,0,0,1,0.64,0.6061,0.73,0.1642,18,hourly,6.0
2012-07-29,3,1,7,0,0,0,1,0.66,0.6212,0.69,0.2537,40,hourly,7.0
2012-07-29,3,1,7,0,0,0,1,0.7,0.6515,0.65,0.2239,127,hourly,8.0
2012-07-29,3,1,7,0,0,0,1,0.72,0.6818,0.62,0.2537,226,hourly,9.0
2012-07-29,3,1,7,0,0,0,1,0.74,0.6818,0.62,0.0,381,hourly,10.0
2012-07-29,3,1,7,0,0,0,1,0.76,0.697,0.55,0.2239,509,hourly,11.0
2012-07-29,3,1,7,0,0,0,1,0.76,0.697,0.55,0.3284,511,hourly,12.0
2012-07-29,3,1,7,0,0,0,1,0.8,0.7424,0.49,0.2239,483,hourly,13.0
2012-07-29,3,1,7,0,0,0,1,0.8,0.7273,0.46,0.194,522,hourly,14.0
2012-07-29,3,1,7,0,0,0,1,0.8,0.7273,0.43,0.1343,501,hourly,15.0
2012-07-29,3,1,7,0,0,0,1,0.8,0.7273,0.43,0.1343,521,hourly,16.0
2012-07-29,3,1,7,0,0,0,1,0.82,0.7424,0.41,0.1642,531,hourly,17.0
2012-07-29,3,1,7,0,0,0,1,0.8,0.7121,0.41,0.2985,419,hourly,18.0
2012-07-29,3,1,7,0,0,0,1,0.76,0.697,0.55,0.1642,443,hourly,19.0
2012-07-29,3,1,7,0,0,0,1,0.74,0.697,0.66,0.1045,303,hourly,20.0
2012-07-29,3,1,7,0,0,0,1,0.72,0.6818,0.7,0.1343,271,hourly,21.0
2012-07-29,3,1,7,0,0,0,1,0.7,0.6515,0.7,0.1045,148,hourly,22.0
2012-07-29,3,1,7,0,0,0,1,0.7,0.6515,0.7,0.0,100,hourly,23.0
2012-07-30,3,1,7,0,1,1,1,0.7,0.6667,0.74,0.0896,58,hourly,0.0
2012-07-30,3,1,7,0,1,1,1,0.7,0.6667,0.74,0.0,19,hourly,1.0
2012-07-30,3,1,7,0,1,1,1,0.68,0.6364,0.74,0.0,8,hourly,2.0
2012-07-30,3,1,7,0,1,1,1,0.66,0.6061,0.83,0.0,3,hourly,3.0
2012-07-30,3,1,7,0,1,1,1,0.66,0.6061,0.83,0.0,5,hourly,4.0
2012-07-30,3,1,7,0,1,1,1,0.66,0.6061,0.83,0.1045,47,hourly,5.0
2012-07-30,3,1,7,0,1,1,1,0.66,0.6061,0.83,0.1642,161,hourly,6.0
2012-07-30,3,1,7,0,1,1,1,0.7,0.6667,0.79,0.0896,469,hourly,7.0
2012-07-30,3,1,7,0,1,1,2,0.72,0.697,0.74,0.1045,751,hourly,8.0
2012-07-30,3,1,7,0,1,1,2,0.74,0.697,0.7,0.0,293,hourly,9.0
2012-07-30,3,1,7,0,1,1,2,0.74,0.697,0.66,0.2239,189,hourly,10.0
2012-07-30,3,1,7,0,1,1,2,0.78,0.7273,0.55,0.1343,215,hourly,11.0
2012-07-30,3,1,7,0,1,1,2,0.76,0.7121,0.58,0.1045,278,hourly,12.0
2012-07-30,3,1,7,0,1,1,1,0.8,0.7424,0.49,0.1642,226,hourly,13.0
2012-07-30,3,1,7,0,1,1,1,0.8,0.7424,0.49,0.2239,254,hourly,14.0
2012-07-30,3,1,7,0,1,1,1,0.8,0.7424,0.49,0.2537,236,hourly,15.0
2012-07-30,3,1,7,0,1,1,1,0.8,0.7424,0.49,0.2836,425,hourly,16.0
2012-07-30,3,1,7,0,1,1,1,0.76,0.697,0.55,0.3284,827,hourly,17.0
2012-07-30,3,1,7,0,1,1,1,0.76,0.7121,0.58,0.4179,812,hourly,18.0
2012-07-30,3,1,7,0,1,1,1,0.82,0.7727,0.52,0.1642,665,hourly,19.0
2012-07-30,3,1,7,0,1,1,1,0.72,0.6818,0.7,0.2239,462,hourly,20.0
2012-07-30,3,1,7,0,1,1,1,0.72,0.6818,0.7,0.194,322,hourly,21.0
2012-07-30,3,1,7,0,1,1,2,0.7,0.6667,0.74,0.2239,230,hourly,22.0
2012-07-30,3,1,7,0,1,1,1,0.7,0.6667,0.74,0.194,150,hourly,23.0
2012-07-31,3,1,7,0,2,1,1,0.68,0.6364,0.79,0.1343,38,hourly,0.0
2012-07-31,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1343,21,hourly,1.0
2012-07-31,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1343,8,hourly,2.0
2012-07-31,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.0896,6,hourly,3.0
2012-07-31,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.0896,6,hourly,4.0
2012-07-31,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1642,45,hourly,5.0
2012-07-31,3,1,7,0,2,1,1,0.64,0.5758,0.89,0.1642,194,hourly,6.0
2012-07-31,3,1,7,0,2,1,1,0.68,0.6364,0.83,0.2239,513,hourly,7.0
2012-07-31,3,1,7,0,2,1,1,0.7,0.6667,0.79,0.1343,760,hourly,8.0
2012-07-31,3,1,7,0,2,1,1,0.72,0.6818,0.7,0.1045,333,hourly,9.0
2012-07-31,3,1,7,0,2,1,1,0.72,0.6818,0.66,0.0,227,hourly,10.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.7121,0.58,0.0,224,hourly,11.0
2012-07-31,3,1,7,0,2,1,1,0.8,0.7273,0.46,0.0,248,hourly,12.0
2012-07-31,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2836,288,hourly,13.0
2012-07-31,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2836,260,hourly,14.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.7121,0.62,0.1343,144,hourly,15.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.7121,0.58,0.2239,402,hourly,16.0
2012-07-31,3,1,7,0,2,1,1,0.78,0.7121,0.52,0.2239,820,hourly,17.0
2012-07-31,3,1,7,0,2,1,1,0.76,0.697,0.55,0.2836,857,hourly,18.0
2012-07-31,3,1,7,0,2,1,3,0.74,0.6818,0.62,0.3582,614,hourly,19.0
2012-07-31,3,1,7,0,2,1,3,0.7,0.6515,0.7,0.194,452,hourly,20.0
2012-07-31,3,1,7,0,2,1,1,0.68,0.6364,0.79,0.194,352,hourly,21.0
2012-07-31,3,1,7,0,2,1,1,0.68,0.6364,0.74,0.2537,257,hourly,22.0
2012-07-31,3,1,7,0,2,1,2,0.66,0.6061,0.83,0.1642,147,hourly,23.0
2012-08-01,3,1,8,0,3,1,1,0.68,0.6364,0.79,0.1642,47,hourly,0.0
2012-08-01,3,1,8,0,3,1,1,0.66,0.6061,0.83,0.0896,33,hourly,1.0
2012-08-01,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.1045,13,hourly,2.0
2012-08-01,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.1045,7,hourly,3.0
2012-08-01,3,1,8,0,3,1,2,0.64,0.5909,0.78,0.1343,4,hourly,4.0
2012-08-01,3,1,8,0,3,1,2,0.64,0.5909,0.78,0.1343,49,hourly,5.0
2012-08-01,3,1,8,0,3,1,1,0.64,0.5909,0.78,0.1343,185,hourly,6.0
2012-08-01,3,1,8,0,3,1,2,0.64,0.5758,0.83,0.1343,487,hourly,7.0
2012-08-01,3,1,8,0,3,1,2,0.66,0.6061,0.78,0.194,681,hourly,8.0
2012-08-01,3,1,8,0,3,1,2,0.68,0.6364,0.74,0.0896,350,hourly,9.0
2012-08-01,3,1,8,0,3,1,1,0.72,0.6818,0.66,0.0896,236,hourly,10.0
2012-08-01,3,1,8,0,3,1,1,0.76,0.7121,0.58,0.0896,234,hourly,11.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7424,0.49,0.1045,284,hourly,12.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7424,0.52,0.1642,280,hourly,13.0
2012-08-01,3,1,8,0,3,1,1,0.82,0.7576,0.46,0.1642,263,hourly,14.0
2012-08-01,3,1,8,0,3,1,1,0.82,0.7576,0.46,0.1642,295,hourly,15.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7576,0.55,0.2836,479,hourly,16.0
2012-08-01,3,1,8,0,3,1,1,0.8,0.7424,0.49,0.1642,837,hourly,17.0
2012-08-01,3,1,8,0,3,1,3,0.76,0.7121,0.62,0.2239,891,hourly,18.0
2012-08-01,3,1,8,0,3,1,1,0.74,0.697,0.66,0.2537,652,hourly,19.0
2012-08-01,3,1,8,0,3,1,1,0.74,0.697,0.66,0.1642,513,hourly,20.0
2012-08-01,3,1,8,0,3,1,1,0.72,0.6818,0.7,0.1343,320,hourly,21.0
2012-08-01,3,1,8,0,3,1,1,0.72,0.6818,0.7,0.1045,288,hourly,22.0
2012-08-01,3,1,8,0,3,1,1,0.7,0.6667,0.74,0.0,152,hourly,23.0
2012-08-02,3,1,8,0,4,1,1,0.7,0.6667,0.74,0.0,63,hourly,0.0
2012-08-02,3,1,8,0,4,1,1,0.68,0.6364,0.79,0.1045,42,hourly,1.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0896,11,hourly,2.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0,6,hourly,3.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0,9,hourly,4.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.5909,0.89,0.1343,41,hourly,5.0
2012-08-02,3,1,8,0,4,1,1,0.66,0.6061,0.83,0.0,183,hourly,6.0
2012-08-02,3,1,8,0,4,1,1,0.7,0.6667,0.79,0.0,473,hourly,7.0
2012-08-02,3,1,8,0,4,1,1,0.72,0.697,0.74,0.1045,739,hourly,8.0
2012-08-02,3,1,8,0,4,1,1,0.76,0.7273,0.66,0.1045,343,hourly,9.0
2012-08-02,3,1,8,0,4,1,1,0.8,0.7576,0.55,0.0,181,hourly,10.0
2012-08-02,3,1,8,0,4,1,1,0.82,0.7727,0.52,0.1045,226,hourly,11.0
2012-08-02,3,1,8,0,4,1,1,0.84,0.7576,0.44,0.1343,286,hourly,12.0
2012-08-02,3,1,8,0,4,1,1,0.86,0.7879,0.44,0.2239,310,hourly,13.0
2012-08-02,3,1,8,0,4,1,1,0.86,0.7879,0.41,0.1343,225,hourly,14.0
2012-08-02,3,1,8,0,4,1,1,0.78,0.7424,0.62,0.4627,270,hourly,15.0
2012-08-02,3,1,8,0,4,1,1,0.82,0.7576,0.46,0.194,406,hourly,16.0
2012-08-02,3,1,8,0,4,1,1,0.82,0.7727,0.52,0.2537,865,hourly,17.0
2012-08-02,3,1,8,0,4,1,1,0.8,0.7727,0.59,0.2239,767,hourly,18.0
2012-08-02,3,1,8,0,4,1,1,0.8,0.7879,0.63,0.1642,607,hourly,19.0
2012-08-02,3,1,8,0,4,1,1,0.78,0.7576,0.66,0.0,427,hourly,20.0
2012-08-02,3,1,8,0,4,1,1,0.76,0.7273,0.66,0.2239,342,hourly,21.0
2012-08-02,3,1,8,0,4,1,1,0.74,0.697,0.7,0.194,262,hourly,22.0
2012-08-02,3,1,8,0,4,1,1,0.72,0.6818,0.7,0.2537,177,hourly,23.0
2012-08-03,3,1,8,0,5,1,1,0.72,0.6818,0.7,0.194,71,hourly,0.0
2012-08-03,3,1,8,0,5,1,1,0.7,0.6667,0.74,0.194,43,hourly,1.0
2012-08-03,3,1,8,0,5,1,1,0.68,0.6364,0.79,0.2239,14,hourly,2.0
2012-08-03,3,1,8,0,5,1,1,0.68,0.6364,0.79,0.2239,6,hourly,3.0
2012-08-03,3,1,8,0,5,1,1,0.66,0.6061,0.83,0.2537,12,hourly,4.0
2012-08-03,3,1,8,0,5,1,1,0.66,0.6061,0.83,0.1642,37,hourly,5.0
2012-08-03,3,1,8,0,5,1,1,0.66,0.6061,0.83,0.2239,163,hourly,6.0
2012-08-03,3,1,8,0,5,1,1,0.7,0.6667,0.74,0.1045,421,hourly,7.0
2012-08-03,3,1,8,0,5,1,1,0.72,0.6818,0.7,0.1343,668,hourly,8.0
2012-08-03,3,1,8,0,5,1,2,0.74,0.697,0.66,0.1045,396,hourly,9.0
2012-08-03,3,1,8,0,5,1,2,0.8,0.7424,0.52,0.194,249,hourly,10.0
2012-08-03,3,1,8,0,5,1,2,0.84,0.7879,0.49,0.2836,263,hourly,11.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.8182,0.5,0.2985,338,hourly,12.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.803,0.47,0.2836,345,hourly,13.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.7879,0.44,0.2537,331,hourly,14.0
2012-08-03,3,1,8,0,5,1,1,0.88,0.8182,0.42,0.2537,380,hourly,15.0
2012-08-03,3,1,8,0,5,1,2,0.86,0.7879,0.41,0.2239,492,hourly,16.0
2012-08-03,3,1,8,0,5,1,2,0.84,0.803,0.53,0.2836,741,hourly,17.0
2012-08-03,3,1,8,0,5,1,2,0.82,0.803,0.59,0.2537,671,hourly,18.0
2012-08-03,3,1,8,0,5,1,2,0.8,0.7879,0.63,0.2239,469,hourly,19.0
2012-08-03,3,1,8,0,5,1,2,0.78,0.7576,0.66,0.2239,389,hourly,20.0
2012-08-03,3,1,8,0,5,1,2,0.76,0.7273,0.66,0.194,278,hourly,21.0
2012-08-03,3,1,8,0,5,1,1,0.76,0.7273,0.7,0.2537,202,hourly,22.0
2012-08-03,3,1,8,0,5,1,1,0.74,0.7121,0.79,0.1343,196,hourly,23.0
2012-08-04,3,1,8,0,6,0,1,0.74,0.7121,0.79,0.1642,161,hourly,0.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.7121,0.84,0.194,122,hourly,1.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.7121,0.84,0.1343,84,hourly,2.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.7121,0.84,0.1343,30,hourly,3.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.697,0.79,0.194,13,hourly,4.0
2012-08-04,3,1,8,0,6,0,1,0.7,0.6667,0.84,0.2239,17,hourly,5.0
2012-08-04,3,1,8,0,6,0,1,0.7,0.6667,0.84,0.2239,49,hourly,6.0
2012-08-04,3,1,8,0,6,0,1,0.72,0.697,0.77,0.1642,67,hourly,7.0
2012-08-04,3,1,8,0,6,0,1,0.74,0.7273,0.72,0.194,181,hourly,8.0
2012-08-04,3,1,8,0,6,0,1,0.78,0.7576,0.65,0.2239,278,hourly,9.0
2012-08-04,3,1,8,0,6,0,1,0.82,0.7727,0.57,0.194,396,hourly,10.0
2012-08-04,3,1,8,0,6,0,1,0.86,0.803,0.47,0.2537,470,hourly,11.0
2012-08-04,3,1,8,0,6,0,1,0.86,0.7879,0.4,0.3582,547,hourly,12.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.8182,0.42,0.2985,527,hourly,13.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.803,0.4,0.3881,472,hourly,14.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.8182,0.42,0.4179,489,hourly,15.0
2012-08-04,3,1,8,0,6,0,1,0.9,0.8182,0.39,0.2985,450,hourly,16.0
2012-08-04,3,1,8,0,6,0,1,0.88,0.7879,0.37,0.2985,492,hourly,17.0
2012-08-04,3,1,8,0,6,0,1,0.86,0.7879,0.41,0.3284,490,hourly,18.0
2012-08-04,3,1,8,0,6,0,1,0.82,0.7727,0.52,0.3582,397,hourly,19.0
2012-08-04,3,1,8,0,6,0,1,0.82,0.7727,0.52,0.2985,312,hourly,20.0
2012-08-04,3,1,8,0,6,0,1,0.8,0.7727,0.59,0.2537,289,hourly,21.0
2012-08-04,3,1,8,0,6,0,1,0.76,0.7273,0.66,0.2836,269,hourly,22.0
2012-08-04,3,1,8,0,6,0,1,0.76,0.7273,0.66,0.2985,222,hourly,23.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2836,153,hourly,0.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2537,87,hourly,1.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.697,0.7,0.2985,73,hourly,2.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.74,0.2537,41,hourly,3.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.74,0.2537,14,hourly,4.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.74,0.2537,19,hourly,5.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.79,0.2537,19,hourly,6.0
2012-08-05,3,1,8,0,0,0,1,0.74,0.7121,0.74,0.2985,68,hourly,7.0
2012-08-05,3,1,8,0,0,0,1,0.76,0.7273,0.66,0.3284,108,hourly,8.0
2012-08-05,3,1,8,0,0,0,1,0.8,0.7727,0.59,0.3582,229,hourly,9.0
2012-08-05,3,1,8,0,0,0,1,0.8,0.7727,0.59,0.4179,364,hourly,10.0
2012-08-05,3,1,8,0,0,0,1,0.82,0.7879,0.56,0.4179,437,hourly,11.0
2012-08-05,3,1,8,0,0,0,1,0.86,0.803,0.47,0.5224,491,hourly,12.0
2012-08-05,3,1,8,0,0,0,1,0.88,0.8182,0.44,0.4627,523,hourly,13.0
2012-08-05,3,1,8,0,0,0,1,0.9,0.8485,0.42,0.4627,526,hourly,14.0
2012-08-05,3,1,8,0,0,0,1,0.9,0.8182,0.37,0.5224,450,hourly,15.0
2012-08-05,3,1,8,0,0,0,1,0.82,0.7576,0.46,0.2537,421,hourly,16.0
2012-08-05,3,1,8,0,0,0,1,0.82,0.7576,0.46,0.2537,382,hourly,17.0
2012-08-05,3,1,8,0,0,0,3,0.7,0.6667,0.74,0.1343,229,hourly,18.0
2012-08-05,3,1,8,0,0,0,1,0.7,0.6667,0.84,0.2239,185,hourly,19.0
2012-08-05,3,1,8,0,0,0,1,0.7,0.6667,0.84,0.1045,193,hourly,20.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.79,0.1045,208,hourly,21.0
2012-08-05,3,1,8,0,0,0,1,0.72,0.697,0.79,0.0896,157,hourly,22.0
2012-08-05,3,1,8,0,0,0,2,0.72,0.697,0.79,0.1642,87,hourly,23.0
2012-08-06,3,1,8,0,1,1,2,0.72,0.697,0.79,0.0,33,hourly,0.0
2012-08-06,3,1,8,0,1,1,1,0.72,0.697,0.79,0.0896,11,hourly,1.0
2012-08-06,3,1,8,0,1,1,2,0.72,0.697,0.79,0.1343,5,hourly,2.0
2012-08-06,3,1,8,0,1,1,3,0.72,0.697,0.79,0.0896,5,hourly,3.0
2012-08-06,3,1,8,0,1,1,2,0.72,0.697,0.74,0.1343,11,hourly,4.0
2012-08-06,3,1,8,0,1,1,1,0.7,0.6667,0.79,0.194,25,hourly,5.0
2012-08-06,3,1,8,0,1,1,2,0.7,0.6667,0.79,0.2239,141,hourly,6.0
2012-08-06,3,1,8,0,1,1,3,0.72,0.6818,0.7,0.194,407,hourly,7.0
2012-08-06,3,1,8,0,1,1,2,0.7,0.6667,0.79,0.0,605,hourly,8.0
2012-08-06,3,1,8,0,1,1,3,0.7,0.6667,0.79,0.1642,276,hourly,9.0
2012-08-06,3,1,8,0,1,1,1,0.74,0.697,0.7,0.2239,213,hourly,10.0
2012-08-06,3,1,8,0,1,1,1,0.76,0.7273,0.66,0.1343,260,hourly,11.0
2012-08-06,3,1,8,0,1,1,2,0.78,0.7273,0.55,0.0896,285,hourly,12.0
2012-08-06,3,1,8,0,1,1,1,0.8,0.7424,0.49,0.2239,289,hourly,13.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7576,0.46,0.0,287,hourly,14.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7576,0.46,0.1343,274,hourly,15.0
2012-08-06,3,1,8,0,1,1,1,0.84,0.7576,0.41,0.1045,451,hourly,16.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7424,0.41,0.0,858,hourly,17.0
2012-08-06,3,1,8,0,1,1,1,0.82,0.7424,0.41,0.1343,843,hourly,18.0
2012-08-06,3,1,8,0,1,1,1,0.78,0.7424,0.59,0.194,640,hourly,19.0
2012-08-06,3,1,8,0,1,1,1,0.76,0.7273,0.66,0.1642,457,hourly,20.0
2012-08-06,3,1,8,0,1,1,1,0.74,0.697,0.7,0.194,317,hourly,21.0
2012-08-06,3,1,8,0,1,1,1,0.74,0.697,0.7,0.0896,207,hourly,22.0
2012-08-06,3,1,8,0,1,1,1,0.72,0.697,0.74,0.194,113,hourly,23.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.194,47,hourly,0.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.1343,18,hourly,1.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.1343,13,hourly,2.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.0,6,hourly,3.0
2012-08-07,3,1,8,0,2,1,1,0.68,0.6364,0.83,0.1343,9,hourly,4.0
2012-08-07,3,1,8,0,2,1,1,0.7,0.6667,0.79,0.1045,36,hourly,5.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6667,0.79,0.194,179,hourly,6.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6667,0.74,0.1343,502,hourly,7.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6515,0.7,0.1642,705,hourly,8.0
2012-08-07,3,1,8,0,2,1,2,0.7,0.6667,0.74,0.1343,327,hourly,9.0
2012-08-07,3,1,8,0,2,1,2,0.74,0.697,0.7,0.1343,250,hourly,10.0
2012-08-07,3,1,8,0,2,1,2,0.76,0.7273,0.66,0.0896,214,hourly,11.0
2012-08-07,3,1,8,0,2,1,2,0.8,0.7576,0.55,0.1343,283,hourly,12.0
